jersey_number,field_position,international_name,birth_date,club_id,detailed_field_position,id,image_url,country_code,field_position_fr,height,weight,team_id,group,age,age_float,bmi
21,MIDFIELDER,Frenkie de Jong,1997-05-12,50080,CENTRAL_MIDFIELDER,250084709,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250084709.jpg,NED,Milieu,178.0,68.0,95,C,24,24.101369863013698,21.461936624163616
11,MIDFIELDER,Quincy Promes,1992-01-04,50068,WINGER,250027830,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250027830.jpg,NED,Milieu,,,95,C,29,29.457534246575342,
8,MIDFIELDER,Georginio Wijnaldum,1990-11-11,7889,UNKNOWN,103813,https://img.uefa.com/imgml/TP/players/3/2020/324x324/103813.jpg,NED,Milieu,173.0,74.0,95,C,31,30.605479452054794,24.725182932941294
25,MIDFIELDER,Jurriën Timber,2001-06-17,50143,FULL_BACK,250101728,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250101728.jpg,NED,Milieu,,,95,C,20,20.0,
14,MIDFIELDER,Davy Klaassen,1993-02-21,50143,ATTACKING_MIDFIELDER,250013855,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250013855.jpg,NED,Milieu,178.0,78.0,95,C,28,28.323287671232876,24.61810377477591
20,MIDFIELDER,Donny van de Beek,1997-04-18,52682,CENTRAL_MIDFIELDER,250081207,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250081207.jpg,NED,Milieu,180.0,,95,C,24,24.167123287671235,
7,FORWARD,Steven Berghuis,1991-12-19,52749,WINGER,250014668,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250014668.jpg,NED,Attaquant,182.0,75.0,95,C,30,29.5013698630137,22.6421929718633
19,FORWARD,Wout Weghorst,1992-08-07,64332,STRIKER,250078682,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250078682.jpg,NED,Attaquant,197.0,82.0,95,C,29,28.865753424657534,21.12911953412868
26,FORWARD,Cody Gakpo,1999-05-07,50062,WINGER,250096849,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250096849.jpg,NED,Attaquant,,,95,C,22,22.115068493150684,
10,FORWARD,Memphis Depay,1994-02-13,5312,WINGER,250024860,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250024860.jpg,NED,Attaquant,176.0,78.0,95,C,27,27.345205479452055,25.180785123966942
18,FORWARD,Donyell Malen,1999-01-19,50062,STRIKER,250081555,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250081555.jpg,NED,Attaquant,,,95,C,22,22.410958904109588,
9,FORWARD,Luuk de Jong,1990-08-27,52714,STRIKER,250005343,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250005343.jpg,NED,Attaquant,188.0,80.0,95,C,31,30.813698630136987,22.634676324128566
1,GOALKEEPER,Stole Dimitrievski,1993-12-25,74070,UNKNOWN,250014421,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250014421.jpg,MKD,Gardien,188.0,82.0,59205,C,28,27.482191780821918,23.20054323223178
12,GOALKEEPER,Risto Jankov,1998-09-05,69601,UNKNOWN,250079552,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250079552.jpg,MKD,Gardien,,,59205,C,23,22.783561643835615,
22,GOALKEEPER,Damjan Siskovski,1995-03-18,69528,UNKNOWN,250022908,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250022908.jpg,MKD,Gardien,,,59205,C,26,26.254794520547946,
3,DEFENDER,Gjoko Zajkov,1995-02-10,52886,UNKNOWN,250031589,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250031589.jpg,MKD,Défenseur,187.0,78.0,59205,C,26,26.353424657534248,22.305470559638533
4,DEFENDER,Kire Ristevski,1990-10-22,50132,UNKNOWN,107972,https://img.uefa.com/imgml/TP/players/3/2020/324x324/107972.jpg,MKD,Défenseur,188.0,80.0,59205,C,31,30.660273972602738,22.634676324128566
14,DEFENDER,Darko Velkoski,1995-06-21,52356,CENTRE_BACK,250031588,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250031588.jpg,MKD,Défenseur,188.0,74.0,59205,C,26,25.994520547945207,20.937075599818925
6,DEFENDER,Visar Musliu,1994-11-13,52288,CENTRE_BACK,250022910,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250022910.jpg,MKD,Défenseur,,,59205,C,27,26.5972602739726,
8,DEFENDER,Egzijan Alioski,1992-02-12,53361,,250028268,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250028268.jpg,MKD,Défenseur,172.0,63.0,59205,C,29,29.350684931506848,21.29529475392104
2,DEFENDER,Egzon Bejtulai,1994-01-07,75807,UNKNOWN,250055992,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250055992.jpg,MKD,Défenseur,,,59205,C,27,27.446575342465753,
13,DEFENDER,Stefan Ristovski,1992-02-12,50164,FULL_BACK,250004363,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250004363.jpg,MKD,Défenseur,180.0,72.0,59205,C,29,29.350684931506848,22.22222222222222
11,MIDFIELDER,Feran Hasani,1990-06-18,52876,UNKNOWN,250022169,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250022169.jpg,MKD,Milieu,188.0,75.0,59205,C,31,31.005479452054793,21.22000905387053
26,MIDFIELDER,Milan Ristovski,1998-04-08,52904,UNKNOWN,250072833,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250072833.jpg,MKD,Milieu,,,59205,C,23,23.194520547945206,
20,MIDFIELDER,Stefan Spirovski,1990-08-23,54191,DEFENSIVE_MIDFIELDER,107976,https://img.uefa.com/imgml/TP/players/3/2020/324x324/107976.jpg,MKD,Milieu,185.0,74.0,59205,C,31,30.824657534246576,21.62162162162162
5,MIDFIELDER,Arijan Ademi,1991-05-29,50164,DEFENSIVE_MIDFIELDER,250005231,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250005231.jpg,MKD,Milieu,183.0,79.0,59205,C,30,30.06027397260274,23.589835468362743
17,MIDFIELDER,Enis Bardi,1995-07-02,87959,,250064634,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250064634.jpg,MKD,Milieu,,,59205,C,26,25.964383561643835,
21,MIDFIELDER,Eljif Elmas,1999-09-24,50136,CENTRAL_MIDFIELDER,250091841,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250091841.jpg,MKD,Milieu,,,59205,C,22,21.731506849315068,
25,MIDFIELDER,Darko Churlinov,2000-07-11,50107,UNKNOWN,250105582,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250105582.jpg,MKD,Milieu,,,59205,C,21,20.934246575342467,
15,MIDFIELDER,Tihomir Kostadinov,1996-03-04,64319,UNKNOWN,250055403,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250055403.jpg,MKD,Milieu,,,59205,C,25,25.29041095890411,
16,MIDFIELDER,Boban Nikolov,1994-07-28,52974,CENTRAL_MIDFIELDER,250043103,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250043103.jpg,MKD,Milieu,180.0,72.0,59205,C,27,26.893150684931506,22.22222222222222
10,FORWARD,Goran Pandev,1983-07-27,52972,,52148,https://img.uefa.com/imgml/TP/players/3/2020/324x324/52148.jpg,MKD,Attaquant,184.0,75.0,59205,C,38,37.9041095890411,22.152646502835537
24,FORWARD,Daniel Avramovski,1995-02-20,88359,UNKNOWN,250031583,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250031583.jpg,MKD,Attaquant,,,59205,C,26,26.326027397260273,
9,FORWARD,Aleksandar Trajkovski,1992-09-05,53044,UNKNOWN,250039878,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250039878.jpg,MKD,Attaquant,,,59205,C,29,28.786301369863015,
19,FORWARD,Krste Velkoski,1988-02-20,64378,,96418,https://img.uefa.com/imgml/TP/players/3/2020/324x324/96418.jpg,MKD,Attaquant,,,59205,C,33,33.33150684931507,
18,FORWARD,Vlatko Stojanovski,1997-04-23,2604458,UNKNOWN,250116833,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250116833.jpg,MKD,Attaquant,,,59205,C,24,24.153424657534245,
7,FORWARD,Ivan Tričkovski,1987-04-18,54191,WINGER,73471,https://img.uefa.com/imgml/TP/players/3/2020/324x324/73471.jpg,MKD,Attaquant,182.0,77.0,59205,C,34,34.175342465753424,23.24598478444632
23,FORWARD,Marjan Radeski,1995-02-10,2608458,UNKNOWN,250059633,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250059633.jpg,MKD,Attaquant,,,59205,C,26,26.353424657534248,
12,GOALKEEPER,Andriy Pyatov,1984-06-28,52707,GOALKEEPER,67855,https://img.uefa.com/imgml/TP/players/3/2020/324x324/67855.jpg,UKR,Gardien,190.0,84.0,57166,C,37,36.98082191780822,23.26869806094183
1,GOALKEEPER,Georgiy Bushchan,1994-05-31,52723,GOALKEEPER,250024883,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250024883.jpg,UKR,Gardien,200.0,83.0,57166,C,27,27.052054794520547,20.75
23,GOALKEEPER,Anatolii Trubin,2001-08-01,52707,GOALKEEPER,250113444,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250113444.jpg,UKR,Gardien,,,57166,C,20,19.876712328767123,
13,DEFENDER,Illia Zabarnyi,2002-09-01,52723,CENTRE_BACK,250119185,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250119185.jpg,UKR,Défenseur,,,57166,C,19,18.791780821917808,
17,DEFENDER,Oleksandr Zinchenko,1996-12-15,52919,FULL_BACK,250056861,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250056861.jpg,UKR,Défenseur,175.0,61.0,57166,C,25,24.506849315068493,19.918367346938776
4,DEFENDER,Serhiy Kryvtsov,1991-03-15,52707,CENTRE_BACK,107955,https://img.uefa.com/imgml/TP/players/3/2020/324x324/107955.jpg,UKR,Défenseur,186.0,80.0,57166,C,30,30.265753424657536,23.12406058503873
24,DEFENDER,Oleksandr Tymchyk,1997-01-20,52723,FULL_BACK,250066774,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250066774.jpg,UKR,Défenseur,,,57166,C,24,24.40821917808219,
21,DEFENDER,Oleksandr Karavaev,1992-06-02,52723,WINGER,250004740,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250004740.jpg,UKR,Défenseur,173.0,65.0,57166,C,29,29.046575342465754,21.71806608974573
25,DEFENDER,Denys Popov,1999-02-17,52723,CENTRE_BACK,250089817,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250089817.jpg,UKR,Défenseur,,,57166,C,22,22.33150684931507,
2,DEFENDER,Eduard Sobol,1995-04-20,50043,FULL_BACK,250042644,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250042644.jpg,UKR,Défenseur,186.0,77.0,57166,C,26,26.164383561643834,22.25690831309978
22,DEFENDER,Mykola Matviyenko,1996-05-02,52707,CENTRE_BACK,250064444,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250064444.jpg,UKR,Défenseur,181.0,67.0,57166,C,25,25.12876712328767,20.45114617990904
16,DEFENDER,Vitaliy Mykolenko,1999-05-29,52723,CENTRE_BACK,250092185,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250092185.jpg,UKR,Défenseur,,,57166,C,22,22.054794520547944,
3,MIDFIELDER,Heorhii Sudakov,2002-09-01,52707,ATTACKING_MIDFIELDER,250119181,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250119181.jpg,UKR,Milieu,,,57166,C,19,18.791780821917808,
10,MIDFIELDER,Mykola Shaparenko,1998-10-04,52723,CENTRAL_MIDFIELDER,250087711,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250087711.jpg,UKR,Milieu,,,57166,C,23,22.704109589041096,
18,MIDFIELDER,Roman Bezus,1990-09-26,4608,ATTACKING_MIDFIELDER,250008023,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250008023.jpg,UKR,Milieu,185.0,78.0,57166,C,31,30.731506849315068,22.79035792549306
15,MIDFIELDER,Viktor Tsygankov,1997-11-15,52723,WINGER,250058270,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250058270.jpg,UKR,Milieu,175.0,70.0,57166,C,24,23.589041095890412,22.857142857142858
6,MIDFIELDER,Taras Stepanenko,1989-08-08,52707,DEFENSIVE_MIDFIELDER,1902685,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1902685.jpg,UKR,Milieu,181.0,75.0,57166,C,32,31.865753424657534,22.89307408198773
8,MIDFIELDER,Ruslan Malinovskyi,1993-05-04,52816,ATTACKING_MIDFIELDER,250043090,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250043090.jpg,UKR,Milieu,181.0,79.0,57166,C,28,28.126027397260273,24.114038033027075
5,MIDFIELDER,Serhiy Sydorchuk,1991-05-02,52723,CENTRAL_MIDFIELDER,250008250,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250008250.jpg,UKR,Milieu,189.0,90.0,57166,C,30,30.134246575342466,25.195263290501387
14,MIDFIELDER,Yevhen Makarenko,1991-05-21,68495,DEFENSIVE_MIDFIELDER,250063372,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250063372.jpg,UKR,Milieu,186.0,77.0,57166,C,30,30.08219178082192,22.25690831309978
11,MIDFIELDER,Marlos,1988-06-07,52707,ATTACKING_MIDFIELDER,250045024,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250045024.jpg,UKR,Milieu,173.0,69.0,57166,C,33,33.035616438356165,23.054562464499313
20,FORWARD,Oleksandr Zubkov,1996-08-03,52298,CENTRAL_MIDFIELDER,250064446,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250064446.jpg,UKR,Attaquant,181.0,70.0,57166,C,25,24.873972602739727,21.36686914318855
9,FORWARD,Roman Yaremchuk,1995-11-27,4608,STRIKER,250047100,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250047100.jpg,UKR,Attaquant,,,57166,C,26,25.55890410958904,
7,FORWARD,Andriy Yarmolenko,1989-10-23,53358,WINGER,250000069,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250000069.jpg,UKR,Attaquant,189.0,81.0,57166,C,32,31.65753424657534,22.67573696145125
19,FORWARD,Artem Besedin,1996-03-31,52723,STRIKER,250070170,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250070170.jpg,UKR,Attaquant,185.0,77.0,57166,C,25,25.216438356164385,22.498173849525198
26,FORWARD,Artem Dovbyk,1997-06-21,2609193,,250100997,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250100997.jpg,UKR,Attaquant,,,57166,C,24,23.991780821917807,
1,GOALKEEPER,Dominik Livaković,1995-01-09,50164,GOALKEEPER,250042625,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250042625.jpg,CRO,Gardien,186.0,79.0,56370,D,26,26.44109589041096,22.835009827725745
12,GOALKEEPER,Lovre Kalinić,1990-04-03,52359,GOALKEEPER,108956,https://img.uefa.com/imgml/TP/players/3/2020/324x324/108956.jpg,CRO,Gardien,200.0,96.0,56370,D,31,31.213698630136985,24.0
23,GOALKEEPER,Simon Sluga,1993-03-17,74222,GOALKEEPER,250012526,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250012526.jpg,CRO,Gardien,,,56370,D,28,28.257534246575343,
5,DEFENDER,Duje Ćaleta-Car,1996-09-17,52748,CENTRE_BACK,250058183,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250058183.jpg,CRO,Défenseur,188.0,88.0,56370,D,25,24.75068493150685,24.898143956541425
2,DEFENDER,Šime Vrsaljko,1992-01-10,50124,FULL_BACK,1906421,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1906421.jpg,CRO,Défenseur,183.0,75.0,56370,D,29,29.44109589041096,22.395413419331717
25,DEFENDER,Joško Gvardiol,2002-01-23,50164,CENTRE_BACK,250127284,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250127284.jpg,CRO,Défenseur,,,56370,D,19,19.397260273972602,
3,DEFENDER,Borna Barišić,1992-11-10,50121,FULL_BACK,250084988,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250084988.jpg,CRO,Défenseur,,,56370,D,29,28.605479452054794,
24,DEFENDER,Domagoj Bradarić,1999-12-10,75797,FULL_BACK,250116707,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250116707.jpg,CRO,Défenseur,,,56370,D,22,21.52054794520548,
21,DEFENDER,Domagoj Vida,1989-04-29,50157,CENTRE_BACK,108567,https://img.uefa.com/imgml/TP/players/3/2020/324x324/108567.jpg,CRO,Défenseur,184.0,73.0,56370,D,32,32.14246575342466,21.561909262759922
22,DEFENDER,Josip Juranović,1995-08-16,50146,UNKNOWN,250078379,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250078379.jpg,CRO,Défenseur,,,56370,D,26,25.84109589041096,
16,DEFENDER,Mile Škorić,1991-06-19,53082,UNKNOWN,250019552,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250019552.jpg,CRO,Défenseur,,,56370,D,30,30.002739726027396,
6,DEFENDER,Dejan Lovren,1989-07-05,52826,CENTRE_BACK,97219,https://img.uefa.com/imgml/TP/players/3/2020/324x324/97219.jpg,CRO,Défenseur,188.0,84.0,56370,D,32,31.958904109589042,23.766410140334994
11,MIDFIELDER,Marcelo Brozović,1992-11-16,50138,DEFENSIVE_MIDFIELDER,250040564,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250040564.jpg,CRO,Milieu,181.0,68.0,56370,D,29,28.589041095890412,20.756387167668876
19,MIDFIELDER,Milan Badelj,1989-02-25,52972,DEFENSIVE_MIDFIELDER,97206,https://img.uefa.com/imgml/TP/players/3/2020/324x324/97206.jpg,CRO,Milieu,186.0,76.0,56370,D,32,32.31506849315068,21.967857555786793
13,MIDFIELDER,Nikola Vlašić,1997-10-04,54266,WINGER,250066135,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250066135.jpg,CRO,Milieu,,,56370,D,24,23.704109589041096,
26,MIDFIELDER,Luka Ivanušec,1998-11-26,50164,ATTACKING_MIDFIELDER,250098468,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250098468.jpg,CRO,Milieu,,,56370,D,23,22.55890410958904,
15,MIDFIELDER,Mario Pašalić,1995-02-09,52816,CENTRAL_MIDFIELDER,250042631,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250042631.jpg,CRO,Milieu,186.0,78.0,56370,D,26,26.356164383561644,22.54595907041276
10,MIDFIELDER,Luka Modrić,1985-09-09,50051,CENTRAL_MIDFIELDER,74699,https://img.uefa.com/imgml/TP/players/3/2020/324x324/74699.jpg,CRO,Milieu,174.0,65.0,56370,D,36,35.78082191780822,21.469150482230148
8,MIDFIELDER,Mateo Kovačić,1994-05-06,52914,ATTACKING_MIDFIELDER,250023551,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250023551.jpg,CRO,Milieu,178.0,77.0,56370,D,27,27.12054794520548,24.302487059714682
4,MIDFIELDER,Ivan Perišić,1989-02-02,50138,WINGER,103310,https://img.uefa.com/imgml/TP/players/3/2020/324x324/103310.jpg,CRO,Milieu,185.0,77.0,56370,D,32,32.37808219178082,22.498173849525198
18,MIDFIELDER,Mislav Oršić,1992-12-29,50164,WINGER,250024176,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250024176.jpg,CRO,Milieu,,,56370,D,29,28.471232876712328,
20,FORWARD,Bruno Petković,1994-09-16,50164,STRIKER,250063394,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250063394.jpg,CRO,Attaquant,,,56370,D,27,26.756164383561643,
9,FORWARD,Andrej Kramarić,1991-06-19,2600431,STRIKER,1906416,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1906416.jpg,CRO,Attaquant,177.0,70.0,56370,D,30,30.002739726027396,22.34351559258195
7,FORWARD,Josip Brekalo,1998-06-23,50164,WINGER,250066132,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250066132.jpg,CRO,Attaquant,,,56370,D,23,22.986301369863014,
17,FORWARD,Ante Rebić,1993-09-21,50058,STRIKER,250033878,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250033878.jpg,CRO,Attaquant,185.0,77.0,56370,D,28,27.742465753424657,22.498173849525198
14,FORWARD,Ante Budimir,1991-07-22,53042,STRIKER,250053837,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250053837.jpg,CRO,Attaquant,,,56370,D,30,29.912328767123288,
23,GOALKEEPER,Jiří Pavlenka,1992-04-14,50040,GOALKEEPER,250078648,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250078648.jpg,CZE,Gardien,196.0,81.0,58837,D,29,29.18082191780822,21.084964598084134
16,GOALKEEPER,Aleš Mandous,1992-04-21,52905,UNKNOWN,250045608,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250045608.jpg,CZE,Gardien,,,58837,D,29,29.161643835616438,
1,GOALKEEPER,Tomáš Vaclík,1989-03-29,52714,GOALKEEPER,250000898,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250000898.jpg,CZE,Gardien,188.0,85.0,58837,D,32,32.227397260273975,24.049343594386603
5,DEFENDER,Vladimír Coufal,1992-08-22,53358,FULL_BACK,250061048,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250061048.jpg,CZE,Défenseur,179.0,76.0,58837,D,29,28.824657534246576,23.719609250647608
22,DEFENDER,Aleš Matějů,1996-06-03,64105,FULL_BACK,250055105,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250055105.jpg,CZE,Défenseur,184.0,79.0,58837,D,25,25.041095890410958,23.334120982986768
2,DEFENDER,Pavel Kadeřábek,1992-04-25,2600431,FULL_BACK,250004178,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250004178.jpg,CZE,Défenseur,182.0,81.0,58837,D,29,29.15068493150685,24.453568409612362
9,DEFENDER,Tomáš Holeš,1993-03-31,52498,FULL_BACK,250054481,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250054481.jpg,CZE,Défenseur,,,58837,D,28,28.21917808219178,
17,DEFENDER,David Zima,2000-11-08,52498,CENTRE_BACK,250124916,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250124916.jpg,CZE,Défenseur,,,58837,D,21,20.605479452054794,
4,DEFENDER,Jakub Brabec,1992-08-06,64388,CENTRE_BACK,250014597,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250014597.jpg,CZE,Défenseur,186.0,78.0,58837,D,29,28.86849315068493,22.54595907041276
18,DEFENDER,Jan Bořil,1991-01-11,52498,FULL_BACK,1907136,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1907136.jpg,CZE,Défenseur,,,58837,D,30,30.438356164383563,
6,DEFENDER,Tomáš Kalas,1993-05-15,2601134,CENTRE_BACK,250011913,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250011913.jpg,CZE,Défenseur,184.0,86.0,58837,D,28,28.095890410958905,25.401701323251416
3,DEFENDER,Ondřej Čelůstka,1989-06-18,50033,CENTRE_BACK,250000900,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250000900.jpg,CZE,Défenseur,186.0,80.0,58837,D,32,32.00547945205479,23.12406058503873
26,MIDFIELDER,Michal Sadílek,1999-05-31,64385,CENTRAL_MIDFIELDER,250077931,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250077931.jpg,CZE,Milieu,,,58837,D,22,22.04931506849315,
25,MIDFIELDER,Jakub Pešek,1993-06-24,64385,WINGER,250144288,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250144288.jpg,CZE,Milieu,,,58837,D,28,27.986301369863014,
21,MIDFIELDER,Alex Král,1998-05-19,50068,UNKNOWN,250077921,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250077921.jpg,CZE,Milieu,,,58837,D,23,23.08219178082192,
14,MIDFIELDER,Jakub Jankto,1996-01-19,50089,,250081964,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250081964.jpg,CZE,Milieu,,,58837,D,25,25.413698630136988,
15,MIDFIELDER,Tomáš Souček,1995-02-27,53358,DEFENSIVE_MIDFIELDER,250066618,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250066618.jpg,CZE,Milieu,,,58837,D,26,26.306849315068494,
7,MIDFIELDER,Antonín Barák,1994-12-03,52301,UNKNOWN,250092717,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250092717.jpg,CZE,Milieu,190.0,86.0,58837,D,27,26.542465753424658,23.822714681440445
8,MIDFIELDER,Vladimír Darida,1990-08-08,5451,CENTRAL_MIDFIELDER,250040527,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250040527.jpg,CZE,Milieu,171.0,74.0,58837,D,31,30.865753424657534,25.3069320474676
12,MIDFIELDER,Lukáš Masopust,1993-02-12,52498,CENTRAL_MIDFIELDER,150296281,https://img.uefa.com/imgml/TP/players/3/2020/324x324/150296281.jpg,CZE,Milieu,,,58837,D,28,28.34794520547945,
13,MIDFIELDER,Petr Ševčík,1994-05-04,52498,ATTACKING_MIDFIELDER,250055928,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250055928.jpg,CZE,Milieu,172.0,65.0,58837,D,27,27.126027397260273,21.971335857220122
11,FORWARD,Michael Krmenčík,1993-03-15,50130,STRIKER,250029287,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250029287.jpg,CZE,Attaquant,187.0,74.0,58837,D,28,28.263013698630136,21.161600274528865
10,FORWARD,Patrik Schick,1996-01-24,50109,STRIKER,250055110,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250055110.jpg,CZE,Attaquant,186.0,73.0,58837,D,25,25.4,21.10070528384784
19,FORWARD,Adam Hložek,2002-07-25,50033,STRIKER,250114001,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250114001.jpg,CZE,Attaquant,,,58837,D,19,18.895890410958906,
20,FORWARD,Matěj Vydra,1992-05-01,53354,STRIKER,1909688,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1909688.jpg,CZE,Attaquant,178.0,74.0,58837,D,29,29.134246575342466,23.355636914530994
24,FORWARD,Tomáš Pekhart,1989-05-26,50146,STRIKER,102696,https://img.uefa.com/imgml/TP/players/3/2020/324x324/102696.jpg,CZE,Attaquant,194.0,75.0,58837,D,32,32.06849315068493,19.927728770326283
1,GOALKEEPER,Jordan Pickford,1994-03-07,52281,GOALKEEPER,250024791,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250024791.jpg,ENG,Gardien,185.0,77.0,39,D,27,27.284931506849315,22.498173849525198
23,GOALKEEPER,Sam Johnstone,1993-03-25,53359,GOALKEEPER,250007234,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250007234.jpg,ENG,Gardien,191.0,80.0,39,D,28,28.235616438356164,21.929223431375238
13,GOALKEEPER,Dean Henderson,1997-03-12,52682,GOALKEEPER,250064823,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250064823.jpg,ENG,Gardien,,,39,D,24,24.268493150684932,
16,DEFENDER,Conor Coady,1993-02-25,53357,CENTRE_BACK,250014517,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250014517.jpg,ENG,Défenseur,185.0,,39,D,28,28.312328767123287,
21,DEFENDER,Ben Chilwell,1996-12-21,52914,UNKNOWN,250078763,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250078763.jpg,ENG,Défenseur,178.0,71.0,39,D,25,24.49041095890411,22.408786769347305
6,DEFENDER,Harry Maguire,1993-03-05,52682,CENTRE_BACK,250075007,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250075007.jpg,ENG,Défenseur,,,39,D,28,28.29041095890411,
22,DEFENDER,Trent Alexander-Arnold,1998-10-07,7889,UNKNOWN,250076357,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250076357.jpg,ENG,Défenseur,,,39,D,23,22.695890410958903,
