association_logo_url,big_logo_url,country_code,id_provider,international_name,logo_url,medium_logo_url,team_code,team_type_detail,display_official_name,club_id
https://img.uefa.com/imgml/uefacom/elements/logos/ma/GRE.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50053.png,GRE,FAME,Larissa,https://img.uefa.com/imgml/TP/teams/logos/70x70/50053.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50053.png,LAR,DOMESTIC_MEN_TEAM_A,AE Larissa FC,50053
https://img.uefa.com/imgml/uefacom/elements/logos/ma/SWE.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52809.png,SWE,FAME,Djurgården,https://img.uefa.com/imgml/TP/teams/logos/70x70/52809.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52809.png,DJU,DOMESTIC_MEN_TEAM_A,Djurgårdens IF,52809
https://img.uefa.com/imgml/uefacom/elements/logos/ma/SCO.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50121.png,SCO,FAME,Rangers,https://img.uefa.com/imgml/TP/teams/logos/70x70/50121.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50121.png,RAN,DOMESTIC_MEN_TEAM_A,Rangers FC,50121
https://img.uefa.com/imgml/uefacom/elements/logos/ma/DEN.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/64140.png,DEN,FAME,Esbjerg,https://img.uefa.com/imgml/TP/teams/logos/70x70/64140.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/64140.png,ESB,DOMESTIC_MEN_TEAM_A,Esbjerg fB,64140
https://img.uefa.com/imgml/uefacom/elements/logos/ma/NOR.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52770.png,NOR,FAME,Brann,https://img.uefa.com/imgml/TP/teams/logos/70x70/52770.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52770.png,BRA,DOMESTIC_MEN_TEAM_A,SK Brann,52770
https://img.uefa.com/imgml/uefacom/elements/logos/ma/HUN.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52815.png,HUN,FAME,MTK,https://img.uefa.com/imgml/TP/teams/logos/70x70/52815.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52815.png,MTK,DOMESTIC_MEN_TEAM_A,MTK Budapest,52815
https://img.uefa.com/imgml/uefacom/elements/logos/ma/CAN.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/2607184.png,CAN,FAME,Montreal,https://img.uefa.com/imgml/TP/teams/logos/70x70/2607184.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/2607184.png,,DOMESTIC_MEN_TEAM_A,Montreal Impact,2607184
https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52921.png,ENG,FAME,Norwich,https://img.uefa.com/imgml/TP/teams/logos/70x70/52921.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52921.png,NOR,DOMESTIC_MEN_TEAM_A,Norwich City FC,52921
https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/77977.png,GER,FAME,Union Berlin,https://img.uefa.com/imgml/TP/teams/logos/70x70/77977.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/77977.png,UNI,DOMESTIC_MEN_TEAM_A,1. FC Union Berlin,77977
https://img.uefa.com/imgml/uefacom/elements/logos/ma/RUS.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52704.png,RUS,FAME,Dynamo Moscow,https://img.uefa.com/imgml/TP/teams/logos/70x70/52704.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52704.png,DM,DOMESTIC_MEN_TEAM_A,FC Dynamo Moscow,52704
https://img.uefa.com/imgml/uefacom/elements/logos/ma/RUS.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/2601038.png,RUS,FAME,Krasnodar,https://img.uefa.com/imgml/TP/teams/logos/70x70/2601038.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/2601038.png,KRA,DOMESTIC_MEN_TEAM_A,FC Krasnodar,2601038
https://img.uefa.com/imgml/uefacom/elements/logos/ma/RUS.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/82818.png,RUS,FAME,Rubin,https://img.uefa.com/imgml/TP/teams/logos/70x70/82818.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/82818.png,RUB,DOMESTIC_MEN_TEAM_A,FC Rubin,82818
https://img.uefa.com/imgml/uefacom/elements/logos/ma/TUR.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/60532.png,TUR,FAME,Antalyaspor,https://img.uefa.com/imgml/TP/teams/logos/70x70/60532.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/60532.png,ANT,DOMESTIC_MEN_TEAM_A,Antalyaspor,60532
https://img.uefa.com/imgml/uefacom/elements/logos/ma/RUS.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/54266.png,RUS,FAME,CSKA Moskva,https://img.uefa.com/imgml/TP/teams/logos/70x70/54266.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/54266.png,CSM,DOMESTIC_MEN_TEAM_A,PFC CSKA Moskva,54266
https://img.uefa.com/imgml/uefacom/elements/logos/ma/RUS.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50068.png,RUS,FAME,Spartak Moskva,https://img.uefa.com/imgml/TP/teams/logos/70x70/50068.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50068.png,SPM,DOMESTIC_MEN_TEAM_A,FC Spartak Moskva,50068
https://img.uefa.com/imgml/uefacom/elements/logos/ma/RUS.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/86795.png,RUS,FAME,Akhmat,https://img.uefa.com/imgml/TP/teams/logos/70x70/86795.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/86795.png,TER,DOMESTIC_MEN_TEAM_A,FC Akhmat Grozny,86795
https://img.uefa.com/imgml/uefacom/elements/logos/ma/RUS.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52826.png,RUS,FAME,Zenit,https://img.uefa.com/imgml/TP/teams/logos/70x70/52826.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52826.png,ZEN,DOMESTIC_MEN_TEAM_A,FC Zenit,52826
https://img.uefa.com/imgml/uefacom/elements/logos/ma/RUS.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/53065.png,RUS,FAME,Lokomotiv Moskva,https://img.uefa.com/imgml/TP/teams/logos/70x70/53065.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/53065.png,LMO,DOMESTIC_MEN_TEAM_A,FC Lokomotiv Moskva,53065
https://img.uefa.com/imgml/uefacom/elements/logos/ma/FRA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50023.png,FRA,FAME,Monaco,https://img.uefa.com/imgml/TP/teams/logos/70x70/50023.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50023.png,MON,DOMESTIC_MEN_TEAM_A,AS Monaco FC,50023
https://img.uefa.com/imgml/uefacom/elements/logos/ma/RUS.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/2610410.png,RUS,FAME,Sochi,https://img.uefa.com/imgml/TP/teams/logos/70x70/2610410.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/2610410.png,,DOMESTIC_MEN_TEAM_A,FC Sochi,2610410
https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52744.png,ENG,FAME,Watford,https://img.uefa.com/imgml/TP/teams/logos/70x70/52744.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52744.png,WAT,DOMESTIC_MEN_TEAM_A,Watford FC,52744
https://img.uefa.com/imgml/uefacom/elements/logos/ma/AUT.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/63405.png,AUT,FAME,LASK,https://img.uefa.com/imgml/TP/teams/logos/70x70/63405.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/63405.png,LAS,DOMESTIC_MEN_TEAM_A,LASK,63405
https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50037.png,GER,FAME,Bayern,https://img.uefa.com/imgml/TP/teams/logos/70x70/50037.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,BAY,DOMESTIC_MEN_TEAM_A,FC Bayern München,50037
https://img.uefa.com/imgml/uefacom/elements/logos/ma/AUT.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50030.png,AUT,FAME,Salzburg,https://img.uefa.com/imgml/TP/teams/logos/70x70/50030.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50030.png,SBG,DOMESTIC_MEN_TEAM_A,FC Salzburg,50030
https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/59880.png,GER,FAME,Freiburg,https://img.uefa.com/imgml/TP/teams/logos/70x70/59880.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/59880.png,FRE,DOMESTIC_MEN_TEAM_A,SC Freiburg,59880
https://img.uefa.com/imgml/uefacom/elements/logos/ma/SUI.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52808.png,SUI,FAME,Luzern,https://img.uefa.com/imgml/TP/teams/logos/70x70/52808.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52808.png,LUZ,DOMESTIC_MEN_TEAM_A,FC Luzern,52808
https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50107.png,GER,FAME,Stuttgart,https://img.uefa.com/imgml/TP/teams/logos/70x70/50107.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50107.png,STU,DOMESTIC_MEN_TEAM_A,VfB Stuttgart,50107
https://img.uefa.com/imgml/uefacom/elements/logos/ma/CHN.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/2610814.png,CHN,FAME,Shanghai SIPG,https://img.uefa.com/imgml/TP/teams/logos/70x70/2610814.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/2610814.png,,DOMESTIC_MEN_TEAM_A,Shanghai SIPG F.C.,2610814
https://img.uefa.com/imgml/uefacom/elements/logos/ma/NED.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52327.png,NED,FAME,AZ Alkmaar,https://img.uefa.com/imgml/TP/teams/logos/70x70/52327.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52327.png,AZ,DOMESTIC_MEN_TEAM_A,AZ Alkmaar,52327
https://img.uefa.com/imgml/uefacom/elements/logos/ma/NED.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50143.png,NED,FAME,Ajax,https://img.uefa.com/imgml/TP/teams/logos/70x70/50143.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50143.png,AJX,DOMESTIC_MEN_TEAM_A,AFC Ajax,50143
https://img.uefa.com/imgml/uefacom/elements/logos/ma/ESP.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52714.png,ESP,FAME,Sevilla,https://img.uefa.com/imgml/TP/teams/logos/70x70/52714.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52714.png,SEV,DOMESTIC_MEN_TEAM_A,Sevilla FC,52714
https://img.uefa.com/imgml/uefacom/elements/logos/ma/ESP.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/74070.png,ESP,FAME,Rayo Vallecano,https://img.uefa.com/imgml/TP/teams/logos/70x70/74070.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/74070.png,RAY,DOMESTIC_MEN_TEAM_A,Rayo Vallecano de Madrid,74070
https://img.uefa.com/imgml/uefacom/elements/logos/ma/MKD.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/69601.png,MKD,FAME,Rabotnicki,https://img.uefa.com/imgml/TP/teams/logos/70x70/69601.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/69601.png,RAB,DOMESTIC_MEN_TEAM_A,FK Rabotnicki,69601
https://img.uefa.com/imgml/uefacom/elements/logos/ma/CYP.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/69528.png,CYP,FAME,Doxa,https://img.uefa.com/imgml/TP/teams/logos/70x70/69528.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/69528.png,DOX,DOMESTIC_MEN_TEAM_A,Doxa Katokopia FC,69528
https://img.uefa.com/imgml/uefacom/elements/logos/ma/BEL.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52886.png,BEL,FAME,Charleroi,https://img.uefa.com/imgml/TP/teams/logos/70x70/52886.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52886.png,CHA,DOMESTIC_MEN_TEAM_A,R. Charleroi SC,52886
https://img.uefa.com/imgml/uefacom/elements/logos/ma/HUN.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50132.png,HUN,FAME,Újpest,https://img.uefa.com/imgml/TP/teams/logos/70x70/50132.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50132.png,UJP,DOMESTIC_MEN_TEAM_A,Újpest FC,50132
https://img.uefa.com/imgml/uefacom/elements/logos/ma/CRO.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52356.png,CRO,FAME,Rijeka,https://img.uefa.com/imgml/TP/teams/logos/70x70/52356.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52356.png,RIJ,DOMESTIC_MEN_TEAM_A,HNK Rijeka,52356
https://img.uefa.com/imgml/uefacom/elements/logos/ma/HUN.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52288.png,HUN,FAME,Fehérvár,https://img.uefa.com/imgml/TP/teams/logos/70x70/52288.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52288.png,FEH,DOMESTIC_MEN_TEAM_A,Fehérvár FC,52288
https://img.uefa.com/imgml/uefacom/elements/logos/ma/MKD.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/75807.png,MKD,FAME,Shkëndija,https://img.uefa.com/imgml/TP/teams/logos/70x70/75807.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/75807.png,SHK,DOMESTIC_MEN_TEAM_A,KF Shkëndija,75807
https://img.uefa.com/imgml/uefacom/elements/logos/ma/ALB.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52876.png,ALB,FAME,Partizani,https://img.uefa.com/imgml/TP/teams/logos/70x70/52876.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52876.png,PAR,DOMESTIC_MEN_TEAM_A,FK Partizani,52876
https://img.uefa.com/imgml/uefacom/elements/logos/ma/SVK.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52904.png,SVK,FAME,Spartak Trnava,https://img.uefa.com/imgml/TP/teams/logos/70x70/52904.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52904.png,TRN,DOMESTIC_MEN_TEAM_A,FC Spartak Trnava,52904
https://img.uefa.com/imgml/uefacom/elements/logos/ma/CYP.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/54191.png,CYP,FAME,AEK Larnaca,https://img.uefa.com/imgml/TP/teams/logos/70x70/54191.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/54191.png,LAR,DOMESTIC_MEN_TEAM_A,AEK Larnaca FC,54191
https://img.uefa.com/imgml/uefacom/elements/logos/ma/ESP.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/87959.png,ESP,FAME,Levante,https://img.uefa.com/imgml/TP/teams/logos/70x70/87959.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/87959.png,LEV,DOMESTIC_MEN_TEAM_A,Levante UD,87959
https://img.uefa.com/imgml/uefacom/elements/logos/ma/SVK.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/64319.png,SVK,FAME,Ružomberok,https://img.uefa.com/imgml/TP/teams/logos/70x70/64319.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/64319.png,RUZ,DOMESTIC_MEN_TEAM_A,MFK Ružomberok,64319
https://img.uefa.com/imgml/uefacom/elements/logos/ma/ITA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52974.png,ITA,FAME,Lecce,https://img.uefa.com/imgml/TP/teams/logos/70x70/52974.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52974.png,LEC,DOMESTIC_MEN_TEAM_A,US Lecce,52974
https://img.uefa.com/imgml/uefacom/elements/logos/ma/ITA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52972.png,ITA,FAME,Genoa,https://img.uefa.com/imgml/TP/teams/logos/70x70/52972.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52972.png,GEN,DOMESTIC_MEN_TEAM_A,Genoa CFC,52972
https://img.uefa.com/imgml/uefacom/elements/logos/ma/TUR.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/88359.png,TUR,FAME,Kayserispor,https://img.uefa.com/imgml/TP/teams/logos/70x70/88359.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/88359.png,KYS,DOMESTIC_MEN_TEAM_A,Kayserispor,88359
https://img.uefa.com/imgml/uefacom/elements/logos/ma/ESP.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/53044.png,ESP,FAME,Mallorca,https://img.uefa.com/imgml/TP/teams/logos/70x70/53044.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/53044.png,MAL,DOMESTIC_MEN_TEAM_A,RCD Mallorca,53044
https://img.uefa.com/imgml/uefacom/elements/logos/ma/BIH.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/64378.png,BIH,FAME,Sarajevo,https://img.uefa.com/imgml/TP/teams/logos/70x70/64378.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/64378.png,SAR,DOMESTIC_MEN_TEAM_A,FK Sarajevo,64378
https://img.uefa.com/imgml/uefacom/elements/logos/ma/FRA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/2604458.png,FRA,FAME,Chambly,https://img.uefa.com/imgml/TP/teams/logos/70x70/2604458.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/2604458.png,,DOMESTIC_MEN_TEAM_A,FC Chambly,2604458
https://img.uefa.com/imgml/uefacom/elements/logos/ma/MKD.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/2608458.png,MKD,FAME,Akademija Pandev,https://img.uefa.com/imgml/TP/teams/logos/70x70/2608458.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/2608458.png,PAN,DOMESTIC_MEN_TEAM_A,Akademija Pandev,2608458
https://img.uefa.com/imgml/uefacom/elements/logos/ma/UKR.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52707.png,UKR,FAME,Shakhtar Donetsk,https://img.uefa.com/imgml/TP/teams/logos/70x70/52707.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52707.png,SHK,DOMESTIC_MEN_TEAM_A,FC Shakhtar Donetsk,52707
https://img.uefa.com/imgml/uefacom/elements/logos/ma/UKR.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52723.png,UKR,FAME,Dynamo Kyiv,https://img.uefa.com/imgml/TP/teams/logos/70x70/52723.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52723.png,DK,DOMESTIC_MEN_TEAM_A,FC Dynamo Kyiv,52723
https://img.uefa.com/imgml/uefacom/elements/logos/ma/BEL.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/4608.png,BEL,FAME,Gent,https://img.uefa.com/imgml/TP/teams/logos/70x70/4608.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/4608.png,GNT,DOMESTIC_MEN_TEAM_A,KAA Gent,4608
https://img.uefa.com/imgml/uefacom/elements/logos/ma/BEL.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/68495.png,BEL,FAME,Kortrijk,https://img.uefa.com/imgml/TP/teams/logos/70x70/68495.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/68495.png,KOR,DOMESTIC_MEN_TEAM_A,KV Kortrijk,68495
https://img.uefa.com/imgml/uefacom/elements/logos/ma/HUN.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52298.png,HUN,FAME,Ferencváros,https://img.uefa.com/imgml/TP/teams/logos/70x70/52298.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52298.png,FER,DOMESTIC_MEN_TEAM_A,Ferencvárosi TC,52298
https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/53358.png,ENG,FAME,West Ham,https://img.uefa.com/imgml/TP/teams/logos/70x70/53358.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/53358.png,WES,DOMESTIC_MEN_TEAM_A,West Ham United FC,53358
https://img.uefa.com/imgml/uefacom/elements/logos/ma/UKR.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/2609193.png,UKR,FAME,Dnipro-1,https://img.uefa.com/imgml/TP/teams/logos/70x70/2609193.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/2609193.png,,DOMESTIC_MEN_TEAM_A,Dnipro-1,2609193
https://img.uefa.com/imgml/uefacom/elements/logos/ma/CRO.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52359.png,CRO,FAME,Hajduk Split,https://img.uefa.com/imgml/TP/teams/logos/70x70/52359.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52359.png,HAJ,DOMESTIC_MEN_TEAM_A,HNK Hajduk Split,52359
https://img.uefa.com/imgml/uefacom/elements/logos/ma/FRA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52748.png,FRA,FAME,Marseille,https://img.uefa.com/imgml/TP/teams/logos/70x70/52748.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52748.png,OM,DOMESTIC_MEN_TEAM_A,Olympique de Marseille,52748
https://img.uefa.com/imgml/uefacom/elements/logos/ma/POL.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50146.png,POL,FAME,Legia,https://img.uefa.com/imgml/TP/teams/logos/70x70/50146.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50146.png,LEG,DOMESTIC_MEN_TEAM_A,Legia Warszawa,50146
https://img.uefa.com/imgml/uefacom/elements/logos/ma/CRO.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/53082.png,CRO,FAME,Osijek,https://img.uefa.com/imgml/TP/teams/logos/70x70/53082.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/53082.png,OSI,DOMESTIC_MEN_TEAM_A,NK Osijek,53082
https://img.uefa.com/imgml/uefacom/elements/logos/ma/ESP.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/53042.png,ESP,FAME,Osasuna,https://img.uefa.com/imgml/TP/teams/logos/70x70/53042.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/53042.png,OSA,DOMESTIC_MEN_TEAM_A,CA Osasuna,53042
https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50040.png,GER,FAME,Bremen,https://img.uefa.com/imgml/TP/teams/logos/70x70/50040.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50040.png,BRM,DOMESTIC_MEN_TEAM_A,SV Werder Bremen,50040
https://img.uefa.com/imgml/uefacom/elements/logos/ma/CZE.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52905.png,CZE,FAME,Sigma,https://img.uefa.com/imgml/TP/teams/logos/70x70/52905.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52905.png,SIG,DOMESTIC_MEN_TEAM_A,SK Sigma Olomouc,52905
https://img.uefa.com/imgml/uefacom/elements/logos/ma/CZE.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52498.png,CZE,FAME,Slavia Praha,https://img.uefa.com/imgml/TP/teams/logos/70x70/52498.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52498.png,SLP,DOMESTIC_MEN_TEAM_A,SK Slavia Praha,52498
https://img.uefa.com/imgml/uefacom/elements/logos/ma/CZE.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/64388.png,CZE,FAME,Plzeň,https://img.uefa.com/imgml/TP/teams/logos/70x70/64388.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/64388.png,PLZ,DOMESTIC_MEN_TEAM_A,FC Viktoria Plzeň,64388
https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/2601134.png,ENG,FAME,Bristol City,https://img.uefa.com/imgml/TP/teams/logos/70x70/2601134.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/2601134.png,,DOMESTIC_MEN_TEAM_A,Bristol City FC,2601134
https://img.uefa.com/imgml/uefacom/elements/logos/ma/CZE.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50033.png,CZE,FAME,Sparta Praha,https://img.uefa.com/imgml/TP/teams/logos/70x70/50033.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50033.png,SPP,DOMESTIC_MEN_TEAM_A,AC Sparta Praha,50033
https://img.uefa.com/imgml/uefacom/elements/logos/ma/CZE.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/64385.png,CZE,FAME,Liberec,https://img.uefa.com/imgml/TP/teams/logos/70x70/64385.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/64385.png,LIB,DOMESTIC_MEN_TEAM_A,FC Slovan Liberec,64385
https://img.uefa.com/imgml/uefacom/elements/logos/ma/ITA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52301.png,ITA,FAME,Verona,https://img.uefa.com/imgml/TP/teams/logos/70x70/52301.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52301.png,VER,DOMESTIC_MEN_TEAM_A,Hellas Verona FC,52301
https://img.uefa.com/imgml/uefacom/elements/logos/ma/GRE.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50130.png,GRE,FAME,PAOK,https://img.uefa.com/imgml/TP/teams/logos/70x70/50130.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50130.png,PAO,DOMESTIC_MEN_TEAM_A,PAOK FC,50130
https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/53354.png,ENG,FAME,Burnley,https://img.uefa.com/imgml/TP/teams/logos/70x70/53354.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/53354.png,BUR,DOMESTIC_MEN_TEAM_A,Burnley FC,53354
https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52281.png,ENG,FAME,Everton,https://img.uefa.com/imgml/TP/teams/logos/70x70/52281.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52281.png,EVE,DOMESTIC_MEN_TEAM_A,Everton FC,52281
https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52683.png,ENG,FAME,Aston Villa,https://img.uefa.com/imgml/TP/teams/logos/70x70/52683.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52683.png,AV,DOMESTIC_MEN_TEAM_A,Aston Villa FC,52683
https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52917.png,ENG,FAME,Derby,https://img.uefa.com/imgml/TP/teams/logos/70x70/52917.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52917.png,DER,DOMESTIC_MEN_TEAM_A,Derby County FC,52917
https://img.uefa.com/imgml/uefacom/elements/logos/ma/SCO.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50120.png,SCO,FAME,Hearts,https://img.uefa.com/imgml/TP/teams/logos/70x70/50120.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50120.png,HEA,DOMESTIC_MEN_TEAM_A,Heart of Midlothian FC,50120
