id,international_name,competition_name,count,country_code
250090718,Jordan Larsson,total,7,SWE
250005387,Karl-Johan Johnsson,European Championship,10,SWE
250005387,Karl-Johan Johnsson,FIFA World Cup,12,SWE
250005387,Karl-Johan Johnsson,Friendly Matches,12,SWE
250005387,Karl-Johan Johnsson,UEFA Nations League,10,SWE
250005387,Karl-Johan Johnsson,total,44,SWE
250110384,Ken Sema,European Championship,6,SWE
250110384,Ken Sema,FIFA World Cup,6,SWE
250110384,Ken Sema,Friendly Matches,7,SWE
250110384,Ken Sema,UEFA Nations League,7,SWE
250110384,Ken Sema,total,26,SWE
250000108,Kristoffer Nordfeldt,European Championship,20,SWE
250000108,Kristoffer Nordfeldt,FIFA World Cup,19,SWE
250000108,Kristoffer Nordfeldt,Friendly Matches,19,SWE
250000108,Kristoffer Nordfeldt,UEFA Nations League,10,SWE
250000108,Kristoffer Nordfeldt,total,68,SWE
250040953,Kristoffer Olsson,European Championship,10,SWE
250040953,Kristoffer Olsson,FIFA World Cup,2,SWE
250040953,Kristoffer Olsson,Friendly Matches,6,SWE
250040953,Kristoffer Olsson,UEFA Nations League,9,SWE
250040953,Kristoffer Olsson,total,27,SWE
250024701,Ludwig Augustinsson,European Championship,8,SWE
250024701,Ludwig Augustinsson,FIFA World Cup,19,SWE
250024701,Ludwig Augustinsson,Friendly Matches,9,SWE
250024701,Ludwig Augustinsson,UEFA Nations League,7,SWE
250024701,Ludwig Augustinsson,total,43,SWE
97688,Marcus Berg,European Championship,23,SWE
97688,Marcus Berg,FIFA World Cup,29,SWE
97688,Marcus Berg,Friendly Matches,32,SWE
97688,Marcus Berg,UEFA Nations League,10,SWE
97688,Marcus Berg,total,94,SWE
1907505,Marcus Danielson,European Championship,3,SWE
1907505,Marcus Danielson,Friendly Matches,3,SWE
1907505,Marcus Danielson,UEFA Nations League,2,SWE
1907505,Marcus Danielson,total,8,SWE
250076479,Mattias Svanberg,European Championship,2,SWE
250076479,Mattias Svanberg,FIFA World Cup,2,SWE
250076479,Mattias Svanberg,Friendly Matches,5,SWE
250076479,Mattias Svanberg,UEFA Nations League,7,SWE
250076479,Mattias Svanberg,total,16,SWE
97687,Mikael Lustig,European Championship,33,SWE
97687,Mikael Lustig,FIFA World Cup,28,SWE
97687,Mikael Lustig,Friendly Matches,37,SWE
97687,Mikael Lustig,UEFA Nations League,10,SWE
97687,Mikael Lustig,total,108,SWE
1904230,Pierre Bengtsson,European Championship,22,SWE
1904230,Pierre Bengtsson,FIFA World Cup,10,SWE
1904230,Pierre Bengtsson,Friendly Matches,16,SWE
1904230,Pierre Bengtsson,UEFA Nations League,6,SWE
1904230,Pierre Bengtsson,total,54,SWE
1908319,Pontus Jansson,European Championship,11,SWE
1908319,Pontus Jansson,FIFA World Cup,13,SWE
1908319,Pontus Jansson,Friendly Matches,15,SWE
1908319,Pontus Jansson,UEFA Nations League,5,SWE
1908319,Pontus Jansson,total,44,SWE
250049713,Robin Olsen,European Championship,21,SWE
250049713,Robin Olsen,FIFA World Cup,19,SWE
250049713,Robin Olsen,Friendly Matches,14,SWE
250049713,Robin Olsen,UEFA Nations League,10,SWE
250049713,Robin Olsen,total,64,SWE
250050478,Robin Quaison,European Championship,11,SWE
250050478,Robin Quaison,FIFA World Cup,2,SWE
250050478,Robin Quaison,Friendly Matches,9,SWE
250050478,Robin Quaison,UEFA Nations League,8,SWE
250050478,Robin Quaison,total,30,SWE
62487,Sebastian Larsson,European Championship,42,SWE
62487,Sebastian Larsson,FIFA World Cup,36,SWE
62487,Sebastian Larsson,Friendly Matches,54,SWE
62487,Sebastian Larsson,UEFA Nations League,10,SWE
62487,Sebastian Larsson,total,142,SWE
250055905,Victor Lindelöf,European Championship,8,SWE
250055905,Victor Lindelöf,FIFA World Cup,17,SWE
250055905,Victor Lindelöf,Friendly Matches,13,SWE
250055905,Victor Lindelöf,UEFA Nations League,9,SWE
250055905,Victor Lindelöf,total,47,SWE
250024171,Viktor Claesson,European Championship,4,SWE
250024171,Viktor Claesson,FIFA World Cup,18,SWE
250024171,Viktor Claesson,Friendly Matches,13,SWE
250024171,Viktor Claesson,UEFA Nations League,8,SWE
250024171,Viktor Claesson,total,43,SWE
250089842,Abdülkadir Ömür,European Championship,2,TUR
250089842,Abdülkadir Ömür,Friendly Matches,5,TUR
250089842,Abdülkadir Ömür,UEFA Nations League,2,TUR
250089842,Abdülkadir Ömür,total,9,TUR
250107375,Altay Bayındır,European Championship,2,TUR
250107375,Altay Bayındır,FIFA World Cup,3,TUR
250107375,Altay Bayındır,Friendly Matches,3,TUR
250107375,Altay Bayındır,UEFA Nations League,2,TUR
250107375,Altay Bayındır,total,10,TUR
62309,Burak Yılmaz,European Championship,24,TUR
62309,Burak Yılmaz,FIFA World Cup,15,TUR
62309,Burak Yılmaz,Friendly Matches,25,TUR
62309,Burak Yılmaz,UEFA Nations League,4,TUR
62309,Burak Yılmaz,total,68,TUR
250082680,Cengiz Ünder,European Championship,3,TUR
250082680,Cengiz Ünder,FIFA World Cup,5,TUR
250082680,Cengiz Ünder,Friendly Matches,16,TUR
250082680,Cengiz Ünder,UEFA Nations League,8,TUR
250082680,Cengiz Ünder,total,32,TUR
250112811,Dorukhan Toköz,European Championship,7,TUR
250112811,Dorukhan Toköz,FIFA World Cup,2,TUR
250112811,Dorukhan Toköz,Friendly Matches,4,TUR
250112811,Dorukhan Toköz,UEFA Nations League,3,TUR
250112811,Dorukhan Toköz,total,16,TUR
250062599,Enes Ünal,European Championship,7,TUR
250062599,Enes Ünal,FIFA World Cup,10,TUR
250062599,Enes Ünal,Friendly Matches,15,TUR
250062599,Enes Ünal,UEFA Nations League,7,TUR
250062599,Enes Ünal,total,39,TUR
250022829,Hakan Çalhanoğlu,European Championship,21,TUR
250022829,Hakan Çalhanoğlu,FIFA World Cup,14,TUR
250022829,Hakan Çalhanoğlu,Friendly Matches,20,TUR
250022829,Hakan Çalhanoğlu,UEFA Nations League,10,TUR
250022829,Hakan Çalhanoğlu,total,65,TUR
250118078,Halil Dervişoğlu,European Championship,1,TUR
250118078,Halil Dervişoğlu,Friendly Matches,3,TUR
250118078,Halil Dervişoğlu,total,4,TUR
250023940,Kaan Ayhan,European Championship,12,TUR
250023940,Kaan Ayhan,FIFA World Cup,10,TUR
250023940,Kaan Ayhan,Friendly Matches,18,TUR
250023940,Kaan Ayhan,UEFA Nations League,8,TUR
250023940,Kaan Ayhan,total,48,TUR
250050354,Kenan Karaman,European Championship,7,TUR
250050354,Kenan Karaman,FIFA World Cup,3,TUR
250050354,Kenan Karaman,Friendly Matches,9,TUR
250050354,Kenan Karaman,UEFA Nations League,7,TUR
250050354,Kenan Karaman,total,26,TUR
250146674,M. Kerem Aktürkoğlu,Friendly Matches,3,TUR
250146674,M. Kerem Aktürkoğlu,total,3,TUR
250077686,Merih Demiral,European Championship,11,TUR
250077686,Merih Demiral,Friendly Matches,8,TUR
250077686,Merih Demiral,UEFA Nations League,6,TUR
250077686,Merih Demiral,total,25,TUR
103243,Mert Günok,European Championship,18,TUR
103243,Mert Günok,FIFA World Cup,7,TUR
103243,Mert Günok,Friendly Matches,15,TUR
103243,Mert Günok,UEFA Nations League,6,TUR
103243,Mert Günok,total,46,TUR
250097238,Mert Müldür,European Championship,2,TUR
250097238,Mert Müldür,FIFA World Cup,3,TUR
250097238,Mert Müldür,Friendly Matches,6,TUR
250097238,Mert Müldür,UEFA Nations League,5,TUR
250097238,Mert Müldür,total,16,TUR
250014355,Okay Yokuşlu,European Championship,9,TUR
250014355,Okay Yokuşlu,FIFA World Cup,11,TUR
250014355,Okay Yokuşlu,Friendly Matches,18,TUR
250014355,Okay Yokuşlu,UEFA Nations League,10,TUR
250014355,Okay Yokuşlu,total,48,TUR
250113211,Orkun Kökçü,European Championship,1,TUR
250113211,Orkun Kökçü,FIFA World Cup,3,TUR
250113211,Orkun Kökçü,Friendly Matches,5,TUR
250113211,Orkun Kökçü,UEFA Nations League,3,TUR
250113211,Orkun Kökçü,total,12,TUR
250103777,Ozan Kabak,European Championship,6,TUR
250103777,Ozan Kabak,FIFA World Cup,3,TUR
250103777,Ozan Kabak,Friendly Matches,4,TUR
250103777,Ozan Kabak,UEFA Nations League,5,TUR
250103777,Ozan Kabak,total,18,TUR
250053203,Ozan Tufan,European Championship,22,TUR
250053203,Ozan Tufan,FIFA World Cup,11,TUR
250053203,Ozan Tufan,Friendly Matches,24,TUR
250053203,Ozan Tufan,UEFA Nations League,6,TUR
250053203,Ozan Tufan,total,63,TUR
250108732,Rıdvan Yılmaz,Friendly Matches,3,TUR
250108732,Rıdvan Yılmaz,total,3,TUR
250042567,Taylan Antalyalı,European Championship,1,TUR
250042567,Taylan Antalyalı,FIFA World Cup,3,TUR
250042567,Taylan Antalyalı,Friendly Matches,3,TUR
250042567,Taylan Antalyalı,total,7,TUR
250097387,Umut Meraş,European Championship,9,TUR
250097387,Umut Meraş,FIFA World Cup,3,TUR
250097387,Umut Meraş,Friendly Matches,6,TUR
250097387,Umut Meraş,UEFA Nations League,4,TUR
250097387,Umut Meraş,total,22,TUR
250078452,Uğurcan Çakır,European Championship,11,TUR
250078452,Uğurcan Çakır,FIFA World Cup,3,TUR
250078452,Uğurcan Çakır,Friendly Matches,5,TUR
250078452,Uğurcan Çakır,UEFA Nations League,6,TUR
250078452,Uğurcan Çakır,total,25,TUR
250097254,Yusuf Yazıcı,European Championship,11,TUR
250097254,Yusuf Yazıcı,FIFA World Cup,6,TUR
250097254,Yusuf Yazıcı,Friendly Matches,11,TUR
250097254,Yusuf Yazıcı,UEFA Nations League,9,TUR
250097254,Yusuf Yazıcı,total,37,TUR
250067420,Zeki Çelik,European Championship,11,TUR
250067420,Zeki Çelik,FIFA World Cup,1,TUR
250067420,Zeki Çelik,Friendly Matches,7,TUR
250067420,Zeki Çelik,UEFA Nations League,9,TUR
250067420,Zeki Çelik,total,28,TUR
250082679,Çağlar Söyüncü,European Championship,10,TUR
250082679,Çağlar Söyüncü,FIFA World Cup,12,TUR
250082679,Çağlar Söyüncü,Friendly Matches,20,TUR
250082679,Çağlar Söyüncü,UEFA Nations League,7,TUR
250082679,Çağlar Söyüncü,total,49,TUR
250046542,İrfan Can Kahveci,European Championship,7,TUR
250046542,İrfan Can Kahveci,Friendly Matches,9,TUR
250046542,İrfan Can Kahveci,UEFA Nations League,5,TUR
250046542,İrfan Can Kahveci,total,21,TUR
250113444,Anatolii Trubin,FIFA World Cup,3,UKR
250113444,Anatolii Trubin,Friendly Matches,3,UKR
250113444,Anatolii Trubin,total,6,UKR
67855,Andriy Pyatov,European Championship,33,UKR
67855,Andriy Pyatov,FIFA World Cup,37,UKR
67855,Andriy Pyatov,Friendly Matches,41,UKR
67855,Andriy Pyatov,UEFA Nations League,7,UKR
67855,Andriy Pyatov,total,118,UKR
250000069,Andriy Yarmolenko,European Championship,22,UKR
250000069,Andriy Yarmolenko,FIFA World Cup,28,UKR
250000069,Andriy Yarmolenko,Friendly Matches,38,UKR
250000069,Andriy Yarmolenko,UEFA Nations League,7,UKR
250000069,Andriy Yarmolenko,total,95,UKR
250070170,Artem Besedin,European Championship,2,UKR
250070170,Artem Besedin,FIFA World Cup,7,UKR
250070170,Artem Besedin,Friendly Matches,9,UKR
250070170,Artem Besedin,total,18,UKR
250100997,Artem Dovbyk,FIFA World Cup,1,UKR
250100997,Artem Dovbyk,Friendly Matches,3,UKR
250100997,Artem Dovbyk,total,4,UKR
250089817,Denys Popov,Friendly Matches,3,UKR
250089817,Denys Popov,total,3,UKR
250042644,Eduard Sobol,European Championship,8,UKR
250042644,Eduard Sobol,FIFA World Cup,12,UKR
250042644,Eduard Sobol,Friendly Matches,9,UKR
250042644,Eduard Sobol,UEFA Nations League,5,UKR
250042644,Eduard Sobol,total,34,UKR
250024883,Georgiy Bushchan,FIFA World Cup,3,UKR
250024883,Georgiy Bushchan,Friendly Matches,4,UKR
250024883,Georgiy Bushchan,UEFA Nations League,4,UKR
250024883,Georgiy Bushchan,total,11,UKR
250119181,Heorhii Sudakov,Friendly Matches,3,UKR
250119181,Heorhii Sudakov,total,3,UKR
250119185,Illia Zabarnyi,FIFA World Cup,3,UKR
250119185,Illia Zabarnyi,Friendly Matches,5,UKR
250119185,Illia Zabarnyi,UEFA Nations League,3,UKR
250119185,Illia Zabarnyi,total,11,UKR
250045024,Marlos,European Championship,5,UKR
250045024,Marlos,FIFA World Cup,5,UKR
250045024,Marlos,Friendly Matches,11,UKR
250045024,Marlos,UEFA Nations League,8,UKR
250045024,Marlos,total,29,UKR
250064444,Mykola Matviyenko,European Championship,8,UKR
250064444,Mykola Matviyenko,FIFA World Cup,9,UKR
250064444,Mykola Matviyenko,Friendly Matches,11,UKR
250064444,Mykola Matviyenko,UEFA Nations League,7,UKR
250064444,Mykola Matviyenko,total,35,UKR
250087711,Mykola Shaparenko,European Championship,3,UKR
250087711,Mykola Shaparenko,FIFA World Cup,3,UKR
250087711,Mykola Shaparenko,Friendly Matches,7,UKR
250087711,Mykola Shaparenko,UEFA Nations League,3,UKR
250087711,Mykola Shaparenko,total,16,UKR
250004740,Oleksandr Karavaev,European Championship,15,UKR
250004740,Oleksandr Karavaev,FIFA World Cup,7,UKR
250004740,Oleksandr Karavaev,Friendly Matches,18,UKR
250004740,Oleksandr Karavaev,UEFA Nations League,8,UKR
250004740,Oleksandr Karavaev,total,48,UKR
250066774,Oleksandr Tymchyk,FIFA World Cup,1,UKR
250066774,Oleksandr Tymchyk,Friendly Matches,1,UKR
250066774,Oleksandr Tymchyk,UEFA Nations League,2,UKR
250066774,Oleksandr Tymchyk,total,4,UKR
250056861,Oleksandr Zinchenko,European Championship,11,UKR
250056861,Oleksandr Zinchenko,FIFA World Cup,11,UKR
250056861,Oleksandr Zinchenko,Friendly Matches,12,UKR
250056861,Oleksandr Zinchenko,UEFA Nations League,7,UKR
250056861,Oleksandr Zinchenko,total,41,UKR
250064446,Oleksandr Zubkov,FIFA World Cup,3,UKR
250064446,Oleksandr Zubkov,Friendly Matches,5,UKR
250064446,Oleksandr Zubkov,UEFA Nations League,3,UKR
250064446,Oleksandr Zubkov,total,11,UKR
250008023,Roman Bezus,European Championship,11,UKR
250008023,Roman Bezus,FIFA World Cup,12,UKR
250008023,Roman Bezus,Friendly Matches,16,UKR
250008023,Roman Bezus,UEFA Nations League,1,UKR
250008023,Roman Bezus,total,40,UKR
250047100,Roman Yaremchuk,European Championship,8,UKR
250047100,Roman Yaremchuk,FIFA World Cup,3,UKR
250047100,Roman Yaremchuk,Friendly Matches,7,UKR
250047100,Roman Yaremchuk,UEFA Nations League,9,UKR
250047100,Roman Yaremchuk,total,27,UKR
250043090,Ruslan Malinovskyi,European Championship,13,UKR
250043090,Ruslan Malinovskyi,FIFA World Cup,8,UKR
250043090,Ruslan Malinovskyi,Friendly Matches,13,UKR
250043090,Ruslan Malinovskyi,UEFA Nations League,8,UKR
250043090,Ruslan Malinovskyi,total,42,UKR
107955,Serhiy Kryvtsov,European Championship,8,UKR
107955,Serhiy Kryvtsov,FIFA World Cup,8,UKR
107955,Serhiy Kryvtsov,Friendly Matches,10,UKR
107955,Serhiy Kryvtsov,UEFA Nations League,7,UKR
107955,Serhiy Kryvtsov,total,33,UKR
250008250,Serhiy Sydorchuk,European Championship,15,UKR
250008250,Serhiy Sydorchuk,FIFA World Cup,15,UKR
250008250,Serhiy Sydorchuk,Friendly Matches,16,UKR
250008250,Serhiy Sydorchuk,UEFA Nations League,7,UKR
250008250,Serhiy Sydorchuk,total,53,UKR
1902685,Taras Stepanenko,European Championship,20,UKR
1902685,Taras Stepanenko,FIFA World Cup,19,UKR
1902685,Taras Stepanenko,Friendly Matches,24,UKR
1902685,Taras Stepanenko,UEFA Nations League,6,UKR
1902685,Taras Stepanenko,total,69,UKR
250058270,Viktor Tsygankov,European Championship,8,UKR
250058270,Viktor Tsygankov,FIFA World Cup,4,UKR
250058270,Viktor Tsygankov,Friendly Matches,10,UKR
250058270,Viktor Tsygankov,UEFA Nations League,8,UKR
250058270,Viktor Tsygankov,total,30,UKR
250092185,Vitaliy Mykolenko,European Championship,8,UKR
250092185,Vitaliy Mykolenko,FIFA World Cup,2,UKR
250092185,Vitaliy Mykolenko,Friendly Matches,7,UKR
250092185,Vitaliy Mykolenko,UEFA Nations League,3,UKR
250092185,Vitaliy Mykolenko,total,20,UKR
250063372,Yevhen Makarenko,European Championship,1,UKR
250063372,Yevhen Makarenko,FIFA World Cup,3,UKR
250063372,Yevhen Makarenko,Friendly Matches,10,UKR
250063372,Yevhen Makarenko,UEFA Nations League,8,UKR
250063372,Yevhen Makarenko,total,22,UKR
250100010,Adam Davies,European Championship,9,WAL
250100010,Adam Davies,FIFA World Cup,6,WAL
250100010,Adam Davies,Friendly Matches,8,WAL
250100010,Adam Davies,UEFA Nations League,8,WAL
250100010,Adam Davies,total,31,WAL
250012942,Ben Davies,European Championship,23,WAL
250012942,Ben Davies,FIFA World Cup,17,WAL
250012942,Ben Davies,Friendly Matches,18,WAL
250012942,Ben Davies,UEFA Nations League,8,WAL
250012942,Ben Davies,total,66,WAL
102221,Chris Gunter,European Championship,34,WAL
102221,Chris Gunter,FIFA World Cup,32,WAL
102221,Chris Gunter,Friendly Matches,44,WAL
102221,Chris Gunter,UEFA Nations League,10,WAL
102221,Chris Gunter,total,120,WAL
250012939,Danny Ward,European Championship,20,WAL
250012939,Danny Ward,FIFA World Cup,10,WAL
250012939,Danny Ward,Friendly Matches,15,WAL
250012939,Danny Ward,UEFA Nations League,10,WAL
250012939,Danny Ward,total,55,WAL
107011,Joe Allen,European Championship,25,WAL
107011,Joe Allen,FIFA World Cup,13,WAL
107011,Joe Allen,Friendly Matches,25,WAL
107011,Joe Allen,UEFA Nations League,4,WAL
107011,Joe Allen,total,67,WAL
250081812,Matthew Smith,European Championship,5,WAL
250081812,Matthew Smith,FIFA World Cup,2,WAL
250081812,Matthew Smith,Friendly Matches,8,WAL
250081812,Matthew Smith,UEFA Nations League,10,WAL
250081812,Matthew Smith,total,25,WAL
250116809,Rhys Norrington-Davies,European Championship,1,WAL
250116809,Rhys Norrington-Davies,FIFA World Cup,2,WAL
250116809,Rhys Norrington-Davies,Friendly Matches,5,WAL
250116809,Rhys Norrington-Davies,UEFA Nations League,4,WAL
250116809,Rhys Norrington-Davies,total,12,WAL
250117658,Rubin Colwill,Friendly Matches,2,WAL
250117658,Rubin Colwill,total,2,WAL
