jersey_number,field_position,international_name,birth_date,club_id,detailed_field_position,id,image_url,country_code,field_position_fr,height,weight,team_id,group,age,age_float,bmi,association_logo_url,big_logo_url,country_code_club,id_provider,international_name_club,logo_url,medium_logo_url,team_code,team_type_detail,display_official_name,field_position_hr,field_position_color,country_name,country_flag,country_name_club,country_flag_club,league_name,group_hr,nbr_selections,nbr_selections_euro,nbr_selections_wcup,nbr_selections_friendly
25,DEFENDER,Eray Cömert,1998-02-04,59856,CENTRE_BACK,250076183,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250076183.jpg,SUI,Défenseur,180.0,70.0,128,A,23,23.367123287671237,21.604938271604937,https://img.uefa.com/imgml/uefacom/elements/logos/ma/SUI.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/59856.png,SUI,FAME,Basel,https://img.uefa.com/imgml/TP/teams/logos/70x70/59856.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/59856.png,BSL,DOMESTIC_MEN_TEAM_A,FC Basel 1893,Defender,#6d904f,Switzerland,🇨🇭,Switzerland,🇨🇭,Swiss Super League 🇨🇭,Group A,17.0,7.0,2.0,5.0
22,DEFENDER,Fabian Schär,1991-12-20,59324,CENTRE_BACK,250050401,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250050401.jpg,SUI,Défenseur,186.0,84.0,128,A,30,29.4986301369863,24.280263614290668,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/59324.png,ENG,FAME,Newcastle,https://img.uefa.com/imgml/TP/teams/logos/70x70/59324.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/59324.png,NEW,DOMESTIC_MEN_TEAM_A,Newcastle United FC,Defender,#6d904f,Switzerland,🇨🇭,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group A,69.0,18.0,22.0,22.0
6,MIDFIELDER,Denis Zakaria,1996-11-20,52757,CENTRAL_MIDFIELDER,250079677,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250079677.jpg,SUI,Milieu,191.0,76.0,128,A,25,24.575342465753423,20.83276225980648,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52757.png,GER,FAME,Mönchengladbach,https://img.uefa.com/imgml/TP/teams/logos/70x70/52757.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52757.png,MON,DOMESTIC_MEN_TEAM_A,VfL Borussia Mönchengladbach,Midfielder,#30a2da,Switzerland,🇨🇭,Germany,🇩🇪,Bundesliga 🇩🇪,Group A,40.0,13.0,13.0,8.0
23,MIDFIELDER,Xherdan Shaqiri,1991-10-10,7889,WINGER,1905360,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1905360.jpg,SUI,Milieu,169.0,72.0,128,A,30,29.693150684931503,25.209201358495854,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/7889.png,ENG,FAME,Liverpool,https://img.uefa.com/imgml/TP/teams/logos/70x70/7889.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,LIV,DOMESTIC_MEN_TEAM_A,Liverpool FC,Midfielder,#30a2da,Switzerland,🇨🇭,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group A,96.0,22.0,31.0,34.0
20,MIDFIELDER,Edimilson Fernandes,1996-04-15,70853,UNKNOWN,250086789,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250086789.jpg,SUI,Milieu,190.0,70.0,128,A,25,25.175342465753424,19.390581717451525,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/70853.png,GER,FAME,Mainz,https://img.uefa.com/imgml/TP/teams/logos/70x70/70853.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/70853.png,MAI,DOMESTIC_MEN_TEAM_A,1. FSV Mainz 05,Midfielder,#30a2da,Switzerland,🇨🇭,Germany,🇩🇪,Bundesliga 🇩🇪,Group A,33.0,6.0,10.0,8.0
16,MIDFIELDER,Christian Fassnacht,1993-11-11,50031,STRIKER,250110901,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250110901.jpg,SUI,Milieu,,,128,A,28,27.6027397260274,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/SUI.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50031.png,SUI,FAME,Young Boys,https://img.uefa.com/imgml/TP/teams/logos/70x70/50031.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50031.png,YB,DOMESTIC_MEN_TEAM_A,BSC Young Boys,Midfielder,#30a2da,Switzerland,🇨🇭,Switzerland,🇨🇭,Swiss Super League 🇨🇭,Group A,21.0,7.0,2.0,5.0
14,MIDFIELDER,Steven Zuber,1991-08-17,50072,WINGER,1905363,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1905363.jpg,SUI,Milieu,181.0,,128,A,30,29.84109589041096,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50072.png,GER,FAME,Frankfurt,https://img.uefa.com/imgml/TP/teams/logos/70x70/50072.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50072.png,EIN,DOMESTIC_MEN_TEAM_A,Eintracht Frankfurt,Midfielder,#30a2da,Switzerland,🇨🇭,Germany,🇩🇪,Bundesliga 🇩🇪,Group A,41.0,3.0,15.0,12.0
10,MIDFIELDER,Granit Xhaka,1992-09-27,52280,CENTRAL_MIDFIELDER,250004721,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250004721.jpg,SUI,Milieu,185.0,82.0,128,A,29,28.726027397260275,23.959094229364496,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52280.png,ENG,FAME,Arsenal,https://img.uefa.com/imgml/TP/teams/logos/70x70/52280.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52280.png,ARS,DOMESTIC_MEN_TEAM_A,Arsenal FC,Midfielder,#30a2da,Switzerland,🇨🇭,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group A,98.0,26.0,31.0,30.0
11,MIDFIELDER,Ruben Vargas,1998-08-05,2600978,UNKNOWN,250110397,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250110397.jpg,SUI,Milieu,,,128,A,23,22.86849315068493,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/2600978.png,GER,FAME,Augsburg,https://img.uefa.com/imgml/TP/teams/logos/70x70/2600978.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/2600978.png,AUG,DOMESTIC_MEN_TEAM_A,FC Augsburg,Midfielder,#30a2da,Switzerland,🇨🇭,Germany,🇩🇪,Bundesliga 🇩🇪,Group A,16.0,4.0,2.0,5.0
15,MIDFIELDER,Djibril Sow,1997-02-06,50072,CENTRAL_MIDFIELDER,250065420,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250065420.jpg,SUI,Milieu,,,128,A,24,24.36164383561644,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50072.png,GER,FAME,Frankfurt,https://img.uefa.com/imgml/TP/teams/logos/70x70/50072.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50072.png,EIN,DOMESTIC_MEN_TEAM_A,Eintracht Frankfurt,Midfielder,#30a2da,Switzerland,🇨🇭,Germany,🇩🇪,Bundesliga 🇩🇪,Group A,26.0,7.0,2.0,6.0
8,MIDFIELDER,Remo Freuler,1992-04-15,52816,CENTRAL_MIDFIELDER,250023097,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250023097.jpg,SUI,Milieu,181.0,77.0,128,A,29,29.17808219178082,23.503556057507403,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ITA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52816.png,ITA,FAME,Atalanta,https://img.uefa.com/imgml/TP/teams/logos/70x70/52816.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52816.png,ATA,DOMESTIC_MEN_TEAM_A,Atalanta BC,Midfielder,#30a2da,Switzerland,🇨🇭,Italy,🇮🇹,Serie A 🇮🇹,Group A,38.0,7.0,11.0,11.0
19,FORWARD,Mario Gavranović,1989-11-24,50164,STRIKER,102130,https://img.uefa.com/imgml/TP/players/3/2020/324x324/102130.jpg,SUI,Attaquant,175.0,,128,A,32,31.56986301369863,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/CRO.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50164.png,CRO,FAME,Dinamo Zagreb,https://img.uefa.com/imgml/TP/teams/logos/70x70/50164.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50164.png,DZ,DOMESTIC_MEN_TEAM_A,GNK Dinamo Zagreb,Forward,#e5ae38,Switzerland,🇨🇭,Croatia,🇭🇷,Prva hrvatska nogometna liga 🇭🇷,Group A,52.0,8.0,18.0,17.0
7,FORWARD,Breel Embolo,1997-02-14,52757,STRIKER,250064274,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250064274.jpg,SUI,Attaquant,185.0,84.0,128,A,24,24.339726027397266,24.543462381300216,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52757.png,GER,FAME,Mönchengladbach,https://img.uefa.com/imgml/TP/teams/logos/70x70/52757.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52757.png,MON,DOMESTIC_MEN_TEAM_A,VfL Borussia Mönchengladbach,Forward,#e5ae38,Switzerland,🇨🇭,Germany,🇩🇪,Bundesliga 🇩🇪,Group A,48.0,16.0,13.0,15.0
18,FORWARD,Admir Mehmedi,1991-03-16,64332,STRIKER,1905353,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1905353.jpg,SUI,Attaquant,183.0,81.0,128,A,30,30.263013698630136,24.187046492878256,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/64332.png,GER,FAME,Wolfsburg,https://img.uefa.com/imgml/TP/teams/logos/70x70/64332.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/64332.png,WOL,DOMESTIC_MEN_TEAM_A,VfL Wolfsburg,Forward,#e5ae38,Switzerland,🇨🇭,Germany,🇩🇪,Bundesliga 🇩🇪,Group A,82.0,24.0,25.0,29.0
9,FORWARD,Haris Seferović,1992-02-22,50147,STRIKER,250002548,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250002548.jpg,SUI,Attaquant,185.0,85.0,128,A,29,29.32328767123288,24.83564645726808,https://img.uefa.com/imgml/uefacom/elements/logos/ma/POR.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50147.png,POR,FAME,Benfica,https://img.uefa.com/imgml/TP/teams/logos/70x70/50147.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50147.png,SLB,DOMESTIC_MEN_TEAM_A,SL Benfica,Forward,#e5ae38,Switzerland,🇨🇭,Portugal,🇵🇹,Primeira Liga 🇵🇹,Group A,79.0,16.0,27.0,25.0
12,GOALKEEPER,Altay Bayındır,1998-04-14,52692,UNKNOWN,250107375,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250107375.jpg,TUR,Gardien,,,135,A,23,23.17808219178082,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/TUR.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52692.png,TUR,FAME,Fenerbahçe,https://img.uefa.com/imgml/TP/teams/logos/70x70/52692.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52692.png,FEN,DOMESTIC_MEN_TEAM_A,Fenerbahçe SK,Goalkeeper,#fc4f30,Turkey,🇹🇷,Turkey,🇹🇷,Süper Lig 🇹🇷,Group A,10.0,2.0,3.0,3.0
23,GOALKEEPER,Uğurcan Çakır,1996-04-05,52731,GOALKEEPER,250078452,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250078452.jpg,TUR,Gardien,188.0,,135,A,25,25.2027397260274,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/TUR.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52731.png,TUR,FAME,Trabzonspor,https://img.uefa.com/imgml/TP/teams/logos/70x70/52731.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52731.png,TRA,DOMESTIC_MEN_TEAM_A,Trabzonspor AŞ,Goalkeeper,#fc4f30,Turkey,🇹🇷,Turkey,🇹🇷,Süper Lig 🇹🇷,Group A,25.0,11.0,3.0,5.0
1,GOALKEEPER,Mert Günok,1989-03-01,2600288,GOALKEEPER,103243,https://img.uefa.com/imgml/TP/players/3/2020/324x324/103243.jpg,TUR,Gardien,196.0,92.0,135,A,32,32.3041095890411,23.94835485214494,https://img.uefa.com/imgml/uefacom/elements/logos/ma/TUR.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/2600288.png,TUR,FAME,İstanbul Başakşehir,https://img.uefa.com/imgml/TP/teams/logos/70x70/2600288.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/2600288.png,BFK,DOMESTIC_MEN_TEAM_A,İstanbul Başakşehir,Goalkeeper,#fc4f30,Turkey,🇹🇷,Turkey,🇹🇷,Süper Lig 🇹🇷,Group A,46.0,18.0,7.0,15.0
13,DEFENDER,Umut Meraş,1995-12-20,52664,UNKNOWN,250097387,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250097387.jpg,TUR,Défenseur,,,135,A,26,25.495890410958904,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/FRA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52664.png,FRA,FAME,Le Havre,https://img.uefa.com/imgml/TP/teams/logos/70x70/52664.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52664.png,LEH,DOMESTIC_MEN_TEAM_A,Le Havre AC,Defender,#6d904f,Turkey,🇹🇷,France,🇫🇷,Ligue 1 🇫🇷,Group A,22.0,9.0,3.0,6.0
4,DEFENDER,Çağlar Söyüncü,1996-05-23,53577,CENTRE_BACK,250082679,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250082679.jpg,TUR,Défenseur,187.0,80.0,135,A,25,25.07123287671233,22.877405702193368,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/53577.png,ENG,FAME,Leicester,https://img.uefa.com/imgml/TP/teams/logos/70x70/53577.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/53577.png,LEI,DOMESTIC_MEN_TEAM_A,Leicester City FC,Defender,#6d904f,Turkey,🇹🇷,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group A,49.0,10.0,12.0,20.0
25,DEFENDER,Mert Müldür,1999-04-03,2600632,CENTRE_BACK,250097238,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250097238.jpg,TUR,Défenseur,,,135,A,22,22.208219178082192,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ITA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/2600632.png,ITA,FAME,Sassuolo,https://img.uefa.com/imgml/TP/teams/logos/70x70/2600632.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/2600632.png,,DOMESTIC_MEN_TEAM_A,US Sassuolo Calcio,Defender,#6d904f,Turkey,🇹🇷,Italy,🇮🇹,Serie A 🇮🇹,Group A,16.0,2.0,3.0,6.0
22,DEFENDER,Kaan Ayhan,1994-11-10,2600632,CENTRE_BACK,250023940,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250023940.jpg,TUR,Défenseur,185.0,84.0,135,A,27,26.605479452054794,24.543462381300216,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ITA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/2600632.png,ITA,FAME,Sassuolo,https://img.uefa.com/imgml/TP/teams/logos/70x70/2600632.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/2600632.png,,DOMESTIC_MEN_TEAM_A,US Sassuolo Calcio,Defender,#6d904f,Turkey,🇹🇷,Italy,🇮🇹,Serie A 🇮🇹,Group A,48.0,12.0,10.0,18.0
15,DEFENDER,Ozan Kabak,2000-03-25,7889,CENTRE_BACK,250103777,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250103777.jpg,TUR,Défenseur,,,135,A,21,21.23013698630137,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/7889.png,ENG,FAME,Liverpool,https://img.uefa.com/imgml/TP/teams/logos/70x70/7889.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,LIV,DOMESTIC_MEN_TEAM_A,Liverpool FC,Defender,#6d904f,Turkey,🇹🇷,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group A,18.0,6.0,3.0,4.0
3,DEFENDER,Merih Demiral,1998-03-05,50139,UNKNOWN,250077686,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250077686.jpg,TUR,Défenseur,,,135,A,23,23.28767123287671,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ITA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50139.png,ITA,FAME,Juventus,https://img.uefa.com/imgml/TP/teams/logos/70x70/50139.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50139.png,JUV,DOMESTIC_MEN_TEAM_A,Juventus,Defender,#6d904f,Turkey,🇹🇷,Italy,🇮🇹,Serie A 🇮🇹,Group A,25.0,11.0,,8.0
2,DEFENDER,Zeki Çelik,1997-02-17,75797,FULL_BACK,250067420,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250067420.jpg,TUR,Défenseur,,,135,A,24,24.33150684931507,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/FRA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/75797.png,FRA,FAME,LOSC,https://img.uefa.com/imgml/TP/teams/logos/70x70/75797.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/75797.png,LIL,DOMESTIC_MEN_TEAM_A,LOSC Lille,Defender,#6d904f,Turkey,🇹🇷,France,🇫🇷,Ligue 1 🇫🇷,Group A,28.0,11.0,1.0,7.0
18,DEFENDER,Rıdvan Yılmaz,2001-05-21,50157,FULL_BACK,250108732,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250108732.jpg,TUR,Défenseur,,,135,A,20,20.07397260273973,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/TUR.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50157.png,TUR,FAME,Beşiktaş,https://img.uefa.com/imgml/TP/teams/logos/70x70/50157.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50157.png,BJK,DOMESTIC_MEN_TEAM_A,Beşiktaş JK,Defender,#6d904f,Turkey,🇹🇷,Turkey,🇹🇷,Süper Lig 🇹🇷,Group A,3.0,,,3.0
5,MIDFIELDER,Okay Yokuşlu,1994-03-09,53359,CENTRAL_MIDFIELDER,250014355,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250014355.jpg,TUR,Milieu,191.0,86.0,135,A,27,27.27945205479452,23.573915188728375,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/53359.png,ENG,FAME,West Brom,https://img.uefa.com/imgml/TP/teams/logos/70x70/53359.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/53359.png,WES,DOMESTIC_MEN_TEAM_A,West Bromwich Albion FC,Midfielder,#30a2da,Turkey,🇹🇷,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group A,48.0,9.0,11.0,18.0
8,MIDFIELDER,Dorukhan Toköz,1996-05-21,50157,DEFENSIVE_MIDFIELDER,250112811,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250112811.jpg,TUR,Milieu,,,135,A,25,25.076712328767123,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/TUR.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50157.png,TUR,FAME,Beşiktaş,https://img.uefa.com/imgml/TP/teams/logos/70x70/50157.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50157.png,BJK,DOMESTIC_MEN_TEAM_A,Beşiktaş JK,Midfielder,#30a2da,Turkey,🇹🇷,Turkey,🇹🇷,Süper Lig 🇹🇷,Group A,16.0,7.0,2.0,4.0
19,MIDFIELDER,Orkun Kökçü,2000-12-29,52749,ATTACKING_MIDFIELDER,250113211,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250113211.jpg,TUR,Milieu,,,135,A,21,20.46575342465753,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/NED.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52749.png,NED,FAME,Feyenoord,https://img.uefa.com/imgml/TP/teams/logos/70x70/52749.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52749.png,FEY,DOMESTIC_MEN_TEAM_A,Feyenoord,Midfielder,#30a2da,Turkey,🇹🇷,Netherlands,🇳🇱,Eredivisie 🇳🇱,Group A,12.0,1.0,3.0,5.0
14,MIDFIELDER,Taylan Antalyalı,1995-01-08,50067,UNKNOWN,250042567,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250042567.jpg,TUR,Milieu,,,135,A,26,26.44383561643836,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/TUR.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50067.png,TUR,FAME,Galatasaray,https://img.uefa.com/imgml/TP/teams/logos/70x70/50067.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50067.png,GAL,DOMESTIC_MEN_TEAM_A,Galatasaray AŞ,Midfielder,#30a2da,Turkey,🇹🇷,Turkey,🇹🇷,Süper Lig 🇹🇷,Group A,7.0,1.0,3.0,3.0
24,MIDFIELDER,M. Kerem Aktürkoğlu,1998-10-21,50067,UNKNOWN,250146674,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250146674.jpg,TUR,Milieu,,,135,A,23,22.65753424657534,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/TUR.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50067.png,TUR,FAME,Galatasaray,https://img.uefa.com/imgml/TP/teams/logos/70x70/50067.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50067.png,GAL,DOMESTIC_MEN_TEAM_A,Galatasaray AŞ,Midfielder,#30a2da,Turkey,🇹🇷,Turkey,🇹🇷,Süper Lig 🇹🇷,Group A,3.0,,,3.0
20,MIDFIELDER,Abdülkadir Ömür,1999-06-25,52731,CENTRAL_MIDFIELDER,250089842,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250089842.jpg,TUR,Milieu,,,135,A,22,21.980821917808218,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/TUR.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52731.png,TUR,FAME,Trabzonspor,https://img.uefa.com/imgml/TP/teams/logos/70x70/52731.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52731.png,TRA,DOMESTIC_MEN_TEAM_A,Trabzonspor AŞ,Midfielder,#30a2da,Turkey,🇹🇷,Turkey,🇹🇷,Süper Lig 🇹🇷,Group A,9.0,2.0,,5.0
26,MIDFIELDER,Halil Dervişoğlu,1999-12-08,50067,UNKNOWN,250118078,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250118078.jpg,TUR,Milieu,,,135,A,22,21.526027397260275,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/TUR.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50067.png,TUR,FAME,Galatasaray,https://img.uefa.com/imgml/TP/teams/logos/70x70/50067.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50067.png,GAL,DOMESTIC_MEN_TEAM_A,Galatasaray AŞ,Midfielder,#30a2da,Turkey,🇹🇷,Turkey,🇹🇷,Süper Lig 🇹🇷,Group A,4.0,1.0,,3.0
21,MIDFIELDER,İrfan Can Kahveci,1995-07-15,52692,ATTACKING_MIDFIELDER,250046542,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250046542.jpg,TUR,Milieu,,,135,A,26,25.92876712328767,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/TUR.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52692.png,TUR,FAME,Fenerbahçe,https://img.uefa.com/imgml/TP/teams/logos/70x70/52692.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52692.png,FEN,DOMESTIC_MEN_TEAM_A,Fenerbahçe SK,Midfielder,#30a2da,Turkey,🇹🇷,Turkey,🇹🇷,Süper Lig 🇹🇷,Group A,21.0,7.0,,9.0
6,MIDFIELDER,Ozan Tufan,1995-03-23,52692,DEFENSIVE_MIDFIELDER,250053203,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250053203.jpg,TUR,Milieu,179.0,70.0,135,A,26,26.24109589041096,21.84700852033332,https://img.uefa.com/imgml/uefacom/elements/logos/ma/TUR.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52692.png,TUR,FAME,Fenerbahçe,https://img.uefa.com/imgml/TP/teams/logos/70x70/52692.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52692.png,FEN,DOMESTIC_MEN_TEAM_A,Fenerbahçe SK,Midfielder,#30a2da,Turkey,🇹🇷,Turkey,🇹🇷,Süper Lig 🇹🇷,Group A,63.0,22.0,11.0,24.0
10,MIDFIELDER,Hakan Çalhanoğlu,1994-02-08,50058,ATTACKING_MIDFIELDER,250022829,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250022829.jpg,TUR,Milieu,176.0,76.0,135,A,27,27.35890410958904,24.535123966942148,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ITA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50058.png,ITA,FAME,Milan,https://img.uefa.com/imgml/TP/teams/logos/70x70/50058.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50058.png,ACM,DOMESTIC_MEN_TEAM_A,AC Milan,Midfielder,#30a2da,Turkey,🇹🇷,Italy,🇮🇹,Serie A 🇮🇹,Group A,65.0,21.0,14.0,20.0
9,FORWARD,Kenan Karaman,1994-03-05,5926,,250050354,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250050354.jpg,TUR,Attaquant,,,135,A,27,27.29041095890411,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/5926.png,GER,FAME,Düsseldorf,https://img.uefa.com/imgml/TP/teams/logos/70x70/5926.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/5926.png,DUS,DOMESTIC_MEN_TEAM_A,Fortuna Düsseldorf,Forward,#e5ae38,Turkey,🇹🇷,Germany,🇩🇪,Bundesliga 🇩🇪,Group A,26.0,7.0,3.0,9.0
